code,product_name,nutriscore_grade,ecoscore_grade,is_bio,Yuka_score,Yuka_class,fruits-vegetables-nuts-estimate-from-ingredients_serving,sugars_100g,energy_value,energy_unit,energy-kcal_value,saturated-fat_value,sodium_100g,proteins_100g,fiber_100g,fruits-vegetables-nuts-estimate-from-ingredients_serving.1,Nbr additifs à risque,Nbr additifs à risque modéré,Nbr additifs à risque limité,Nbr additifs sans risque,additives_count,knn_class,quantile_class
6920802305841.0,Soba Noodles,e,unknown,,69.0,Bon,0.0,1.4,1489.0,kJ,356.0,0.4,0.4,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,B,D
9555022301877.0,Mamee Monster BBQ Flavour Snack Noodles,e,unknown,,0.0,Mauvais,5.68181818181818,3.6,473.0,kJ,113.0,2.0,1.29,11.2,,5.681818182,3.0,0.0,3.0,2.0,8.0,E,D
8680908020021.0,Noodle,e,unknown,,0.0,Mauvais,0.0,4.0,467.0,kcal,467.0,8.0,1.6,10.0,,,2.0,0.0,3.0,2.0,7.0,E,D
6909146706897.0,Nouille Sec Kailo,e,unknown,,24.0,Mauvais,0.0,1.5,2001.0,kJ,477.0,8.9,0.7,10.8,,0.0,0.0,0.0,1.0,1.0,2.0,D,D
8697686705057.0,Noodle,e,unknown,,0.0,Mauvais,0.0,4.0,467.0,kcal,467.0,8.0,1.6,10.0,,,2.0,0.0,2.0,2.0,6.0,E,D
8901058898422.0,Maggi Special Masala,e,unknown,,0.0,Mauvais,0.0,2.3,1645.0,kJ,393.0,7.7,0.9393,9.6,2.3,0.0,1.0,0.0,3.0,3.0,7.0,E,D
4061464332935.0,Instant-Nudeln,e,unknown,,0.0,Mauvais,0.0,29.0,461.0,kcal,461.0,12.0,2.92,13.0,0.0,,5.0,1.0,2.0,1.0,9.0,E,D
8901058847000.0,Noodles,e,unknown,,0.0,Mauvais,0.0,1.8,396.0,kcal,396.0,9.9,104.16,8.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,D,D
4061464321007.0,Asia Instand Nudeln Schwein,e,unknown,,0.0,Mauvais,0.0,3.0,468.0,kcal,468.0,13.0,2.8,13.0,,0.0,3.0,0.0,1.0,0.0,4.0,E,D
8901014000012.0,Top Ramen Masala Noodles,e,unknown,,0.0,Mauvais,0.0,2.21,1927.0,kJ,460.32,8.12,2.004,8.88,,,1.0,0.0,3.0,1.0,5.0,E,D
8717163788240.0,Knorr Repas Express Grand Pasta Pot Carbonara 92g,e,unknown,,31.0,Mediocre,0.7,4.7,1852.0,kJ,444.0,11.0,1.2,12.0,2.2,0.7,1.0,0.0,1.0,1.0,3.0,E,D
8801073140622.0,Potato Ramen,e,unknown,,0.0,Mauvais,0.0,3.33,520.0,kcal,520.0,9.0,1.65,10.0,0.833,0.0,2.0,0.0,3.0,5.0,10.0,E,D
8801073110168.0,Samyang Lamen Assorted Vegetable,e,unknown,,0.0,Mauvais,0.0,3.0,475.0,kcal,475.0,8.0,0.724,9.0,0.0,0.0,2.0,0.0,5.0,3.0,10.0,E,D
8801073211506.0,Carbonara Buldak Spicy Chicken Flavor Ramen,e,unknown,,0.0,Mauvais,0.0,8.57,1966.0,kJ,470.0,11.0,1.13,6.67,0.952,0.0,1.0,0.0,5.0,3.0,9.0,E,D
8801073114814.0,Buldak Cream Carbonara Hot Chicken Flavor Ramen,e,unknown,,0.0,Mauvais,4.31069306472409e-06,7.86,550.0,kcal,550.0,11.004,1.17,7.86,,4.31069e-06,1.0,0.0,4.0,6.0,11.0,E,D
5901384506629.0,Yakisoba saveur Poulet pad thaï,unknown,e,,7.0,Mauvais,7.0171875,2.900000095,236.0,kcal,236.0,5.099999905,0.56,4.599999905,1.0,7.0171875,1.0,0.0,3.0,2.0,6.0,E,D
,,,,,,,,,,,,,,,,,,,,,,E,A
,,,,,,,,,,,,,,,,,,,,,,E,A
